2.565921519755821056e-01,6.773659909063757534e-02,1.475110607380848149e-01,1.426968694062488996e-01,2.275249006183747147e-01,1.241232285016468234e-01,1.171169178463899764e-02,9.436016034118374640e-02,6.181420037274729662e-01,9.741375755421535221e-01
3.435494712225963254e-01,6.769984575308545319e-03,2.042418872766871563e-01,1.689667243523813034e-01,1.110774512554255772e-01,4.205826643137632742e-02,2.776137097413663643e-03,6.657914858284652571e-02,2.045225255908929979e-02,1.520368808629317739e-02
